"Parameter.Code","Parameter.Desc","Standard.Unit","Meth.Code","Duration.Code","Duration.Desc","Reported.Unit","Reported.Unit.Desc","Collection.Desc","Sample.Analysis.Disc","FED.MDL","Summary.Scale","Designated.Method.Desc","Designated.Method.ID","ABS.Max.Sample.Value","ABS.Min.Sample.Value","Conversion.Ind"
85129,"Lead PM10 LC FRM/FEM",105,811,"7","24 HOUR",118,"Liters/minute LC","Thermo/R & P 2025 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P 2025 PM10","RFPS-1298-127 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,811,"7","24 HOUR",119,"Cubic meters/minute LC","Thermo/R & P 2025 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P 2025 PM10","RFPS-1298-127 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,811,"7","24 HOUR",125,"Nanograms","Thermo/R & P 2025 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P 2025 PM10","RFPS-1298-127 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,907,"7","24 HOUR",77,"Micrograms","R & P Partisol 2025 Teflon","ICPMS",8e-04,4,"None","EQL-0512-202","None","None","T"
85129,"Lead PM10 LC FRM/FEM",105,907,"7","24 HOUR",108,"Nanograms/cubic meter (LC)","R & P Partisol 2025 Teflon","ICPMS",8e-04,4,"None","EQL-0512-202","None","None","T"
85129,"Lead PM10 LC FRM/FEM",105,907,"7","24 HOUR",118,"Liters/minute LC","R & P Partisol 2025 Teflon","ICPMS",8e-04,4,"None","EQL-0512-202","None","None","T"
85129,"Lead PM10 LC FRM/FEM",105,907,"7","24 HOUR",125,"Nanograms","R & P Partisol 2025 Teflon","ICPMS",8e-04,4,"None","EQL-0512-202","None","None","T"
88101,"PM2.5 - Local Conditions",105,116,"7","24 HOUR",73,"Liters/minute STP","BGI Model PQ200 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"BGI INC Model PQ200 PM2.5","RFPS-0498-116","5000","0","T"
88101,"PM2.5 - Local Conditions",105,116,"7","24 HOUR",77,"Micrograms","BGI Model PQ200 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"BGI INC Model PQ200 PM2.5","RFPS-0498-116","5000","0","T"
88101,"PM2.5 - Local Conditions",105,116,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","BGI Model PQ200 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"BGI INC Model PQ200 PM2.5","RFPS-0498-116","5000","0","T"
88101,"PM2.5 - Local Conditions",105,116,"7","24 HOUR",118,"Liters/minute LC","BGI Model PQ200 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"BGI INC Model PQ200 PM2.5","RFPS-0498-116","5000","0","T"
88101,"PM2.5 - Local Conditions",105,116,"7","24 HOUR",125,"Nanograms","BGI Model PQ200 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"BGI INC Model PQ200 PM2.5","RFPS-0498-116","5000","0","T"
88101,"PM2.5 - Local Conditions",105,117,"6","12 HOUR",105,"Micrograms/cubic meter (LC)","R & P Model 2000 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5","RFPS-0498-117","5000","0","T"
88101,"PM2.5 - Local Conditions",105,117,"7","24 HOUR",73,"Liters/minute STP","R & P Model 2000 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5","RFPS-0498-117","5000","0","T"
88101,"PM2.5 - Local Conditions",105,117,"7","24 HOUR",77,"Micrograms","R & P Model 2000 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5","RFPS-0498-117","5000","0","T"
88101,"PM2.5 - Local Conditions",105,117,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","R & P Model 2000 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5","RFPS-0498-117","5000","0","T"
88101,"PM2.5 - Local Conditions",105,117,"7","24 HOUR",118,"Liters/minute LC","R & P Model 2000 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5","RFPS-0498-117","5000","0","T"
88101,"PM2.5 - Local Conditions",105,117,"7","24 HOUR",125,"Nanograms","R & P Model 2000 PM2.5 Sampler w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5","RFPS-0498-117","5000","0","T"
88101,"PM2.5 - Local Conditions",105,118,"7","24 HOUR",73,"Liters/minute STP","R & P Model 2025 PM2.5 Sequential w/WINS","GRAVIMETRIC",2,1,"R & P CO PLUS MODEL 2025PM SEQ","RFPS-0498-118","5000","0","T"
88101,"PM2.5 - Local Conditions",105,118,"7","24 HOUR",77,"Micrograms","R & P Model 2025 PM2.5 Sequential w/WINS","GRAVIMETRIC",2,1,"R & P CO PLUS MODEL 2025PM SEQ","RFPS-0498-118","5000","0","T"
88101,"PM2.5 - Local Conditions",105,118,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","R & P Model 2025 PM2.5 Sequential w/WINS","GRAVIMETRIC",2,1,"R & P CO PLUS MODEL 2025PM SEQ","RFPS-0498-118","5000","0","T"
88101,"PM2.5 - Local Conditions",105,118,"7","24 HOUR",118,"Liters/minute LC","R & P Model 2025 PM2.5 Sequential w/WINS","GRAVIMETRIC",2,1,"R & P CO PLUS MODEL 2025PM SEQ","RFPS-0498-118","5000","0","T"
88101,"PM2.5 - Local Conditions",105,118,"7","24 HOUR",125,"Nanograms","R & P Model 2025 PM2.5 Sequential w/WINS","GRAVIMETRIC",2,1,"R & P CO PLUS MODEL 2025PM SEQ","RFPS-0498-118","5000","0","T"
88101,"PM2.5 - Local Conditions",105,119,"7","24 HOUR",73,"Liters/minute STP","Andersen RAAS2.5-100 PM2.5 SAM w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-100 PM2.5 SAM","RFPS-0598-119","5000","0","T"
88101,"PM2.5 - Local Conditions",105,119,"7","24 HOUR",77,"Micrograms","Andersen RAAS2.5-100 PM2.5 SAM w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-100 PM2.5 SAM","RFPS-0598-119","5000","0","T"
88101,"PM2.5 - Local Conditions",105,119,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Andersen RAAS2.5-100 PM2.5 SAM w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-100 PM2.5 SAM","RFPS-0598-119","5000","0","T"
88101,"PM2.5 - Local Conditions",105,119,"7","24 HOUR",118,"Liters/minute LC","Andersen RAAS2.5-100 PM2.5 SAM w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-100 PM2.5 SAM","RFPS-0598-119","5000","0","T"
88101,"PM2.5 - Local Conditions",105,119,"7","24 HOUR",125,"Nanograms","Andersen RAAS2.5-100 PM2.5 SAM w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-100 PM2.5 SAM","RFPS-0598-119","5000","0","T"
88101,"PM2.5 - Local Conditions",105,120,"7","24 HOUR",73,"Liters/minute STP","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-300 PM2.5 SEQ","RFPS-0598-120","5000","0","T"
88101,"PM2.5 - Local Conditions",105,120,"7","24 HOUR",77,"Micrograms","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-300 PM2.5 SEQ","RFPS-0598-120","5000","0","T"
88101,"PM2.5 - Local Conditions",105,120,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-300 PM2.5 SEQ","RFPS-0598-120","5000","0","T"
88101,"PM2.5 - Local Conditions",105,120,"7","24 HOUR",118,"Liters/minute LC","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-300 PM2.5 SEQ","RFPS-0598-120","5000","0","T"
88101,"PM2.5 - Local Conditions",105,120,"7","24 HOUR",125,"Nanograms","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","GRAVIMETRIC",2,1,"Andersen RAAS2.5-300 PM2.5 SEQ","RFPS-0598-120","5000","0","T"
88101,"PM2.5 - Local Conditions",105,123,"7","24 HOUR",73,"Liters/minute STP","Thermo Env Model 605 CAPS","Gravimetric",2,1,"THERMO ENVIR MODEL 605 CAPS","RFPS-1098-123","5000","0","T"
88101,"PM2.5 - Local Conditions",105,123,"7","24 HOUR",77,"Micrograms","Thermo Env Model 605 CAPS","Gravimetric",2,1,"THERMO ENVIR MODEL 605 CAPS","RFPS-1098-123","5000","0","T"
88101,"PM2.5 - Local Conditions",105,123,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo Env Model 605 CAPS","Gravimetric",2,1,"THERMO ENVIR MODEL 605 CAPS","RFPS-1098-123","5000","0","T"
88101,"PM2.5 - Local Conditions",105,123,"7","24 HOUR",118,"Liters/minute LC","Thermo Env Model 605 CAPS","Gravimetric",2,1,"THERMO ENVIR MODEL 605 CAPS","RFPS-1098-123","5000","0","T"
88101,"PM2.5 - Local Conditions",105,123,"7","24 HOUR",125,"Nanograms","Thermo Env Model 605 CAPS","Gravimetric",2,1,"THERMO ENVIR MODEL 605 CAPS","RFPS-1098-123","5000","0","T"
88101,"PM2.5 - Local Conditions",105,128,"7","24 HOUR",73,"Liters/minute STP","Andersen RAAS2.5-2000PM2.5 Aud w/WINS","Gravimetric",2,1,"Andersen RAAS2.5-200 PM2.5 Audit","RFPS-0299-128","5000","0","T"
88101,"PM2.5 - Local Conditions",105,128,"7","24 HOUR",77,"Micrograms","Andersen RAAS2.5-2000PM2.5 Aud w/WINS","Gravimetric",2,1,"Andersen RAAS2.5-200 PM2.5 Audit","RFPS-0299-128","5000","0","T"
88101,"PM2.5 - Local Conditions",105,128,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Andersen RAAS2.5-2000PM2.5 Aud w/WINS","Gravimetric",2,1,"Andersen RAAS2.5-200 PM2.5 Audit","RFPS-0299-128","5000","0","T"
88101,"PM2.5 - Local Conditions",105,128,"7","24 HOUR",118,"Liters/minute LC","Andersen RAAS2.5-2000PM2.5 Aud w/WINS","Gravimetric",2,1,"Andersen RAAS2.5-200 PM2.5 Audit","RFPS-0299-128","5000","0","T"
88101,"PM2.5 - Local Conditions",105,128,"7","24 HOUR",125,"Nanograms","Andersen RAAS2.5-2000PM2.5 Aud w/WINS","Gravimetric",2,1,"Andersen RAAS2.5-200 PM2.5 Audit","RFPS-0299-128","5000","0","T"
88101,"PM2.5 - Local Conditions",105,129,"7","24 HOUR",73,"Liters/minute STP","R & P Model 2000 PM-2.5 Audit w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5 Audit","RFPS-0499-129","5000","0","T"
88101,"PM2.5 - Local Conditions",105,129,"7","24 HOUR",77,"Micrograms","R & P Model 2000 PM-2.5 Audit w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5 Audit","RFPS-0499-129","5000","0","T"
88101,"PM2.5 - Local Conditions",105,129,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","R & P Model 2000 PM-2.5 Audit w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5 Audit","RFPS-0499-129","5000","0","T"
88101,"PM2.5 - Local Conditions",105,129,"7","24 HOUR",118,"Liters/minute LC","R & P Model 2000 PM-2.5 Audit w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5 Audit","RFPS-0499-129","5000","0","T"
88101,"PM2.5 - Local Conditions",105,129,"7","24 HOUR",125,"Nanograms","R & P Model 2000 PM-2.5 Audit w/WINS","GRAVIMETRIC",2,1,"R & P CO Model 2000 PM-2.5 Audit","RFPS-0499-129","5000","0","T"
88101,"PM2.5 - Local Conditions",105,135,"7","24 HOUR",73,"Liters/minute STP","URG-MASS100 Single PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS100 Single PM2.5 Sampler","RFPS-0400-135","5000","0","T"
88101,"PM2.5 - Local Conditions",105,135,"7","24 HOUR",77,"Micrograms","URG-MASS100 Single PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS100 Single PM2.5 Sampler","RFPS-0400-135","5000","0","T"
88101,"PM2.5 - Local Conditions",105,135,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","URG-MASS100 Single PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS100 Single PM2.5 Sampler","RFPS-0400-135","5000","0","T"
88101,"PM2.5 - Local Conditions",105,135,"7","24 HOUR",118,"Liters/minute LC","URG-MASS100 Single PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS100 Single PM2.5 Sampler","RFPS-0400-135","5000","0","T"
88101,"PM2.5 - Local Conditions",105,135,"7","24 HOUR",125,"Nanograms","URG-MASS100 Single PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS100 Single PM2.5 Sampler","RFPS-0400-135","5000","0","T"
88101,"PM2.5 - Local Conditions",105,136,"7","24 HOUR",73,"Liters/minute STP","URG-MASS300 Sequential PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS300 Sequential PM2.5 Sampler","RFPS-0400-136","5000","0","T"
88101,"PM2.5 - Local Conditions",105,136,"7","24 HOUR",77,"Micrograms","URG-MASS300 Sequential PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS300 Sequential PM2.5 Sampler","RFPS-0400-136","5000","0","T"
88101,"PM2.5 - Local Conditions",105,136,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","URG-MASS300 Sequential PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS300 Sequential PM2.5 Sampler","RFPS-0400-136","5000","0","T"
88101,"PM2.5 - Local Conditions",105,136,"7","24 HOUR",118,"Liters/minute LC","URG-MASS300 Sequential PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS300 Sequential PM2.5 Sampler","RFPS-0400-136","5000","0","T"
88101,"PM2.5 - Local Conditions",105,136,"7","24 HOUR",125,"Nanograms","URG-MASS300 Sequential PM2.5 Sampler","GRAVIMETRIC",2,1,"URG MASS300 Sequential PM2.5 Sampler","RFPS-0400-136","5000","0","T"
88101,"PM2.5 - Local Conditions",105,142,"7","24 HOUR",73,"Liters/minute STP","BGI Models PQ200-VSCC or PQ200A-VSCC","Gravimetric",2,1,"BGI Models PQ200-VSCC or PQ200A-VSCC","RFPS-1006-142","5000","0","T"
88101,"PM2.5 - Local Conditions",105,142,"7","24 HOUR",77,"Micrograms","BGI Models PQ200-VSCC or PQ200A-VSCC","Gravimetric",2,1,"BGI Models PQ200-VSCC or PQ200A-VSCC","RFPS-1006-142","5000","0","T"
88101,"PM2.5 - Local Conditions",105,142,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","BGI Models PQ200-VSCC or PQ200A-VSCC","Gravimetric",2,1,"BGI Models PQ200-VSCC or PQ200A-VSCC","RFPS-1006-142","5000","0","T"
88101,"PM2.5 - Local Conditions",105,142,"7","24 HOUR",118,"Liters/minute LC","BGI Models PQ200-VSCC or PQ200A-VSCC","Gravimetric",2,1,"BGI Models PQ200-VSCC or PQ200A-VSCC","RFPS-1006-142","5000","0","T"
88101,"PM2.5 - Local Conditions",105,142,"7","24 HOUR",125,"Nanograms","BGI Models PQ200-VSCC or PQ200A-VSCC","Gravimetric",2,1,"BGI Models PQ200-VSCC or PQ200A-VSCC","RFPS-1006-142","5000","0","T"
88101,"PM2.5 - Local Conditions",105,143,"7","24 HOUR",73,"Liters/minute STP","R & P Model 2000 PM-2.5 Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Air Sampler with BGI VSCC","RFPS-1006-143","5000","0","T"
88101,"PM2.5 - Local Conditions",105,143,"7","24 HOUR",77,"Micrograms","R & P Model 2000 PM-2.5 Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Air Sampler with BGI VSCC","RFPS-1006-143","5000","0","T"
88101,"PM2.5 - Local Conditions",105,143,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","R & P Model 2000 PM-2.5 Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Air Sampler with BGI VSCC","RFPS-1006-143","5000","0","T"
88101,"PM2.5 - Local Conditions",105,143,"7","24 HOUR",118,"Liters/minute LC","R & P Model 2000 PM-2.5 Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Air Sampler with BGI VSCC","RFPS-1006-143","5000","0","T"
88101,"PM2.5 - Local Conditions",105,143,"7","24 HOUR",125,"Nanograms","R & P Model 2000 PM-2.5 Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Air Sampler with BGI VSCC","RFPS-1006-143","5000","0","T"
88101,"PM2.5 - Local Conditions",105,144,"7","24 HOUR",73,"Liters/minute STP","R & P Model 2000 PM-2.5 Audit Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Audit Sampler with BGI VSCC","RFPS-1006-144","5000","0","T"
88101,"PM2.5 - Local Conditions",105,144,"7","24 HOUR",77,"Micrograms","R & P Model 2000 PM-2.5 Audit Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Audit Sampler with BGI VSCC","RFPS-1006-144","5000","0","T"
88101,"PM2.5 - Local Conditions",105,144,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","R & P Model 2000 PM-2.5 Audit Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Audit Sampler with BGI VSCC","RFPS-1006-144","5000","0","T"
88101,"PM2.5 - Local Conditions",105,144,"7","24 HOUR",118,"Liters/minute LC","R & P Model 2000 PM-2.5 Audit Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Audit Sampler with BGI VSCC","RFPS-1006-144","5000","0","T"
88101,"PM2.5 - Local Conditions",105,144,"7","24 HOUR",125,"Nanograms","R & P Model 2000 PM-2.5 Audit Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2000 Audit Sampler with BGI VSCC","RFPS-1006-144","5000","0","T"
88101,"PM2.5 - Local Conditions",105,145,"7","24 HOUR",73,"Liters/minute STP","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2025 Sequential Air Sampler with BGI VSCC","RFPS-1006-145","5000","0","T"
88101,"PM2.5 - Local Conditions",105,145,"7","24 HOUR",77,"Micrograms","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2025 Sequential Air Sampler with BGI VSCC","RFPS-1006-145","5000","0","T"
88101,"PM2.5 - Local Conditions",105,145,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2025 Sequential Air Sampler with BGI VSCC","RFPS-1006-145","5000","0","T"
88101,"PM2.5 - Local Conditions",105,145,"7","24 HOUR",118,"Liters/minute LC","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2025 Sequential Air Sampler with BGI VSCC","RFPS-1006-145","5000","0","T"
88101,"PM2.5 - Local Conditions",105,145,"7","24 HOUR",125,"Nanograms","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","Gravimetric",2,1,"R & P Model 2025 Sequential Air Sampler with BGI VSCC","RFPS-1006-145","5000","0","T"
88101,"PM2.5 - Local Conditions",105,153,"7","24 HOUR",73,"Liters/minute STP","Thermo Electron Model RAAS2.5-100 w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-100 with BGI VSCC","RFPS-1006-153","5000","0","T"
88101,"PM2.5 - Local Conditions",105,153,"7","24 HOUR",77,"Micrograms","Thermo Electron Model RAAS2.5-100 w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-100 with BGI VSCC","RFPS-1006-153","5000","0","T"
88101,"PM2.5 - Local Conditions",105,153,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo Electron Model RAAS2.5-100 w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-100 with BGI VSCC","RFPS-1006-153","5000","0","T"
88101,"PM2.5 - Local Conditions",105,153,"7","24 HOUR",118,"Liters/minute LC","Thermo Electron Model RAAS2.5-100 w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-100 with BGI VSCC","RFPS-1006-153","5000","0","T"
88101,"PM2.5 - Local Conditions",105,153,"7","24 HOUR",125,"Nanograms","Thermo Electron Model RAAS2.5-100 w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-100 with BGI VSCC","RFPS-1006-153","5000","0","T"
88101,"PM2.5 - Local Conditions",105,154,"7","24 HOUR",73,"Liters/minute STP","Thermo Electron Model RAAS2.5-200 Audit w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-200 Audit with BGI VSCC","RFPS-10060154","5000","0","T"
88101,"PM2.5 - Local Conditions",105,154,"7","24 HOUR",77,"Micrograms","Thermo Electron Model RAAS2.5-200 Audit w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-200 Audit with BGI VSCC","RFPS-10060154","5000","0","T"
88101,"PM2.5 - Local Conditions",105,154,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo Electron Model RAAS2.5-200 Audit w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-200 Audit with BGI VSCC","RFPS-10060154","5000","0","T"
88101,"PM2.5 - Local Conditions",105,154,"7","24 HOUR",118,"Liters/minute LC","Thermo Electron Model RAAS2.5-200 Audit w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-200 Audit with BGI VSCC","RFPS-10060154","5000","0","T"
88101,"PM2.5 - Local Conditions",105,154,"7","24 HOUR",125,"Nanograms","Thermo Electron Model RAAS2.5-200 Audit w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-200 Audit with BGI VSCC","RFPS-10060154","5000","0","T"
88101,"PM2.5 - Local Conditions",105,155,"7","24 HOUR",73,"Liters/minute STP","Thermo Electron Model RAAS2.5-300 Sequential w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-300 Sequential with BGI VSCC","RFPS-1006-155","5000","0","T"
88101,"PM2.5 - Local Conditions",105,155,"7","24 HOUR",77,"Micrograms","Thermo Electron Model RAAS2.5-300 Sequential w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-300 Sequential with BGI VSCC","RFPS-1006-155","5000","0","T"
88101,"PM2.5 - Local Conditions",105,155,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo Electron Model RAAS2.5-300 Sequential w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-300 Sequential with BGI VSCC","RFPS-1006-155","5000","0","T"
88101,"PM2.5 - Local Conditions",105,155,"7","24 HOUR",118,"Liters/minute LC","Thermo Electron Model RAAS2.5-300 Sequential w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-300 Sequential with BGI VSCC","RFPS-1006-155","5000","0","T"
88101,"PM2.5 - Local Conditions",105,155,"7","24 HOUR",125,"Nanograms","Thermo Electron Model RAAS2.5-300 Sequential w/VSCC","Gravimetric",2,1,"Thermo Electron RAAS2.5-300 Sequential with BGI VSCC","RFPS-1006-155","5000","0","T"
88101,"PM2.5 - Local Conditions",105,170,"1","1 HOUR",73,"Liters/minute STP","Met One BAM-1020 Mass Monitor w/VSCC","Beta Attenuation",2,1,"Met One BAM-1020 PM2.5 VSCC FEM","EQPM-0308-170","975","-10","T"
88101,"PM2.5 - Local Conditions",105,170,"1","1 HOUR",105,"Micrograms/cubic meter (LC)","Met One BAM-1020 Mass Monitor w/VSCC","Beta Attenuation",2,1,"Met One BAM-1020 PM2.5 VSCC FEM","EQPM-0308-170","975","-10","T"
88101,"PM2.5 - Local Conditions",105,170,"1","1 HOUR",118,"Liters/minute LC","Met One BAM-1020 Mass Monitor w/VSCC","Beta Attenuation",2,1,"Met One BAM-1020 PM2.5 VSCC FEM","EQPM-0308-170","975","-10","T"
88101,"PM2.5 - Local Conditions",105,170,"7","24 HOUR",77,"Micrograms","Met One BAM-1020 Mass Monitor w/VSCC","Beta Attenuation",2,1,"Met One BAM-1020 PM2.5 VSCC FEM","EQPM-0308-170","975","-10","T"
88101,"PM2.5 - Local Conditions",105,170,"7","24 HOUR",125,"Nanograms","Met One BAM-1020 Mass Monitor w/VSCC","Beta Attenuation",2,1,"Met One BAM-1020 PM2.5 VSCC FEM","EQPM-0308-170","975","-10","T"
88101,"PM2.5 - Local Conditions",105,177,"7","24 HOUR",77,"Micrograms","Thermo Scientific Partisol 2000-D Dichot.","Gravimetric",2,1,"Thermo Scientific Partisol 2000-D Dichot.","EQPS-0509-177","5000","0","T"
88101,"PM2.5 - Local Conditions",105,177,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo Scientific Partisol 2000-D Dichot.","Gravimetric",2,1,"Thermo Scientific Partisol 2000-D Dichot.","EQPS-0509-177","5000","0","T"
88101,"PM2.5 - Local Conditions",105,177,"7","24 HOUR",118,"Liters/minute LC","Thermo Scientific Partisol 2000-D Dichot.","Gravimetric",2,1,"Thermo Scientific Partisol 2000-D Dichot.","EQPS-0509-177","5000","0","T"
88101,"PM2.5 - Local Conditions",105,177,"7","24 HOUR",125,"Nanograms","Thermo Scientific Partisol 2000-D Dichot.","Gravimetric",2,1,"Thermo Scientific Partisol 2000-D Dichot.","EQPS-0509-177","5000","0","T"
88101,"PM2.5 - Local Conditions",105,179,"7","24 HOUR",77,"Micrograms","Thermo Scientific Dichot. Partisol-Plus Model 2025-D Seq","Gravimetric",2,1,"Thermo Scientific Dichot.  Partisol-Plus Model 2025-D Seq","EQPS-0509-179","5000","0","T"
88101,"PM2.5 - Local Conditions",105,179,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo Scientific Dichot. Partisol-Plus Model 2025-D Seq","Gravimetric",2,1,"Thermo Scientific Dichot.  Partisol-Plus Model 2025-D Seq","EQPS-0509-179","5000","0","T"
88101,"PM2.5 - Local Conditions",105,179,"7","24 HOUR",118,"Liters/minute LC","Thermo Scientific Dichot. Partisol-Plus Model 2025-D Seq","Gravimetric",2,1,"Thermo Scientific Dichot.  Partisol-Plus Model 2025-D Seq","EQPS-0509-179","5000","0","T"
88101,"PM2.5 - Local Conditions",105,179,"7","24 HOUR",125,"Nanograms","Thermo Scientific Dichot. Partisol-Plus Model 2025-D Seq","Gravimetric",2,1,"Thermo Scientific Dichot.  Partisol-Plus Model 2025-D Seq","EQPS-0509-179","5000","0","T"
88101,"PM2.5 - Local Conditions",105,181,"1","1 HOUR",73,"Liters/minute STP","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","FDMS Gravimetric",2,1,"Thermo Scientific 1400a with Series 8500C FDMS VSCC FEM","EQPM-0609-181","5000","-10","T"
88101,"PM2.5 - Local Conditions",105,181,"1","1 HOUR",105,"Micrograms/cubic meter (LC)","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","FDMS Gravimetric",2,1,"Thermo Scientific 1400a with Series 8500C FDMS VSCC FEM","EQPM-0609-181","5000","-10","T"
88101,"PM2.5 - Local Conditions",105,181,"1","1 HOUR",118,"Liters/minute LC","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","FDMS Gravimetric",2,1,"Thermo Scientific 1400a with Series 8500C FDMS VSCC FEM","EQPM-0609-181","5000","-10","T"
